,date,state,cases,deaths,mental disorder,frequency of mental disorder
3504,1/20/2021,Virginia,455591,5861,Symptoms of Depressive Disorder,24.6
3505,1/20/2021,Virginia,455591,5861,Symptoms of Anxiety Disorder,32.7
3506,1/20/2021,Virginia,455591,5861,Symptoms of Anxiety Disorder or Depressive Disorder,36.9
3507,1/20/2021,Washington,298487,4021,Symptoms of Depressive Disorder,33.2
3508,1/20/2021,Washington,298487,4021,Symptoms of Anxiety Disorder,41.0
3509,1/20/2021,Washington,298487,4021,Symptoms of Anxiety Disorder or Depressive Disorder,46.3
3510,1/20/2021,West Virginia,111677,1836,Symptoms of Depressive Disorder,31.6
3511,1/20/2021,West Virginia,111677,1836,Symptoms of Anxiety Disorder,34.7
3512,1/20/2021,West Virginia,111677,1836,Symptoms of Anxiety Disorder or Depressive Disorder,41.8
3513,1/20/2021,Wisconsin,573119,6036,Symptoms of Depressive Disorder,25.8
3514,1/20/2021,Wisconsin,573119,6036,Symptoms of Anxiety Disorder,30.0
3515,1/20/2021,Wisconsin,573119,6036,Symptoms of Anxiety Disorder or Depressive Disorder,36.4
3516,1/20/2021,Wyoming,50124,550,Symptoms of Depressive Disorder,28.4
3517,1/20/2021,Wyoming,50124,550,Symptoms of Anxiety Disorder,32.5
3518,1/20/2021,Wyoming,50124,550,Symptoms of Anxiety Disorder or Depressive Disorder,40.2
3519,2/3/2021,Alabama,465056,8203,Symptoms of Depressive Disorder,29.8
3520,2/3/2021,Alabama,465056,8203,Symptoms of Anxiety Disorder,35.1
3521,2/3/2021,Alabama,465056,8203,Symptoms of Anxiety Disorder or Depressive Disorder,40.1
3522,2/3/2021,Alaska,54447,269,Symptoms of Depressive Disorder,31.5
3523,2/3/2021,Alaska,54447,269,Symptoms of Anxiety Disorder,33.0
3524,2/3/2021,Alaska,54447,269,Symptoms of Anxiety Disorder or Depressive Disorder,41.3
3525,2/3/2021,Arizona,769297,13593,Symptoms of Depressive Disorder,30.4
3526,2/3/2021,Arizona,769297,13593,Symptoms of Anxiety Disorder,32.8
3527,2/3/2021,Arizona,769297,13593,Symptoms of Anxiety Disorder or Depressive Disorder,41.7
3528,2/3/2021,Arkansas,300430,4985,Symptoms of Depressive Disorder,33.4
3529,2/3/2021,Arkansas,300430,4985,Symptoms of Anxiety Disorder,38.1
3530,2/3/2021,Arkansas,300430,4985,Symptoms of Anxiety Disorder or Depressive Disorder,43.4
3531,2/3/2021,California,3366991,42434,Symptoms of Depressive Disorder,30.3
3532,2/3/2021,California,3366991,42434,Symptoms of Anxiety Disorder,35.7
3533,2/3/2021,California,3366991,42434,Symptoms of Anxiety Disorder or Depressive Disorder,42.1
3534,2/3/2021,Colorado,401751,5759,Symptoms of Depressive Disorder,23.6
3535,2/3/2021,Colorado,401751,5759,Symptoms of Anxiety Disorder,30.7
3536,2/3/2021,Colorado,401751,5759,Symptoms of Anxiety Disorder or Depressive Disorder,36.3
3537,2/3/2021,Connecticut,257004,7157,Symptoms of Depressive Disorder,27.1
3538,2/3/2021,Connecticut,257004,7157,Symptoms of Anxiety Disorder,34.3
3539,2/3/2021,Connecticut,257004,7157,Symptoms of Anxiety Disorder or Depressive Disorder,40.2
3540,2/3/2021,Delaware,78982,1130,Symptoms of Depressive Disorder,24.8
3541,2/3/2021,Delaware,78982,1130,Symptoms of Anxiety Disorder,33.0
3542,2/3/2021,Delaware,78982,1130,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
3543,2/3/2021,District of Columbia,37199,926,Symptoms of Depressive Disorder,24.5
3544,2/3/2021,District of Columbia,37199,926,Symptoms of Anxiety Disorder,34.7
3545,2/3/2021,District of Columbia,37199,926,Symptoms of Anxiety Disorder or Depressive Disorder,38.6
3546,2/3/2021,Florida,1744611,27018,Symptoms of Depressive Disorder,28.1
3547,2/3/2021,Florida,1744611,27018,Symptoms of Anxiety Disorder,34.4
3548,2/3/2021,Florida,1744611,27018,Symptoms of Anxiety Disorder or Depressive Disorder,38.9
3549,2/3/2021,Georgia,898639,14153,Symptoms of Depressive Disorder,28.5
3550,2/3/2021,Georgia,898639,14153,Symptoms of Anxiety Disorder,30.7
3551,2/3/2021,Georgia,898639,14153,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3552,2/3/2021,Hawaii,26000,411,Symptoms of Depressive Disorder,23.4
3553,2/3/2021,Hawaii,26000,411,Symptoms of Anxiety Disorder,26.9
3554,2/3/2021,Hawaii,26000,411,Symptoms of Anxiety Disorder or Depressive Disorder,33.6
3555,2/3/2021,Idaho,164257,1750,Symptoms of Depressive Disorder,26.6
3556,2/3/2021,Idaho,164257,1750,Symptoms of Anxiety Disorder,30.5
3557,2/3/2021,Idaho,164257,1750,Symptoms of Anxiety Disorder or Depressive Disorder,36.9
3558,2/3/2021,Illinois,1137037,21420,Symptoms of Depressive Disorder,27.9
3559,2/3/2021,Illinois,1137037,21420,Symptoms of Anxiety Disorder,30.7
3560,2/3/2021,Illinois,1137037,21420,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
3561,2/3/2021,Indiana,634470,10091,Symptoms of Depressive Disorder,25.7
3562,2/3/2021,Indiana,634470,10091,Symptoms of Anxiety Disorder,32.7
3563,2/3/2021,Indiana,634470,10091,Symptoms of Anxiety Disorder or Depressive Disorder,37.5
3564,2/3/2021,Iowa,322308,4975,Symptoms of Depressive Disorder,25.0
3565,2/3/2021,Iowa,322308,4975,Symptoms of Anxiety Disorder,30.0
3566,2/3/2021,Iowa,322308,4975,Symptoms of Anxiety Disorder or Depressive Disorder,35.5
3567,2/3/2021,Kansas,281866,3895,Symptoms of Depressive Disorder,24.8
3568,2/3/2021,Kansas,281866,3895,Symptoms of Anxiety Disorder,29.3
3569,2/3/2021,Kansas,281866,3895,Symptoms of Anxiety Disorder or Depressive Disorder,34.5
3570,2/3/2021,Kentucky,372774,4067,Symptoms of Depressive Disorder,28.7
3571,2/3/2021,Kentucky,372774,4067,Symptoms of Anxiety Disorder,30.8
3572,2/3/2021,Kentucky,372774,4067,Symptoms of Anxiety Disorder or Depressive Disorder,39.0
3573,2/3/2021,Louisiana,406235,9006,Symptoms of Depressive Disorder,31.3
3574,2/3/2021,Louisiana,406235,9006,Symptoms of Anxiety Disorder,36.9
3575,2/3/2021,Louisiana,406235,9006,Symptoms of Anxiety Disorder or Depressive Disorder,42.7
3576,2/3/2021,Maine,40233,627,Symptoms of Depressive Disorder,23.0
3577,2/3/2021,Maine,40233,627,Symptoms of Anxiety Disorder,32.5
3578,2/3/2021,Maine,40233,627,Symptoms of Anxiety Disorder or Depressive Disorder,38.2
3579,2/3/2021,Maryland,357660,7220,Symptoms of Depressive Disorder,26.6
3580,2/3/2021,Maryland,357660,7220,Symptoms of Anxiety Disorder,33.8
3581,2/3/2021,Maryland,357660,7220,Symptoms of Anxiety Disorder or Depressive Disorder,37.3
3582,2/3/2021,Massachusetts,531117,14708,Symptoms of Depressive Disorder,26.5
3583,2/3/2021,Massachusetts,531117,14708,Symptoms of Anxiety Disorder,34.4
3584,2/3/2021,Massachusetts,531117,14708,Symptoms of Anxiety Disorder or Depressive Disorder,39.7
3585,2/3/2021,Michigan,614355,15633,Symptoms of Depressive Disorder,27.3
3586,2/3/2021,Michigan,614355,15633,Symptoms of Anxiety Disorder,34.4
3587,2/3/2021,Michigan,614355,15633,Symptoms of Anxiety Disorder or Depressive Disorder,39.1
3588,2/3/2021,Minnesota,463834,6302,Symptoms of Depressive Disorder,21.9
3589,2/3/2021,Minnesota,463834,6302,Symptoms of Anxiety Disorder,26.9
3590,2/3/2021,Minnesota,463834,6302,Symptoms of Anxiety Disorder or Depressive Disorder,32.3
3591,2/3/2021,Mississippi,277322,6158,Symptoms of Depressive Disorder,32.7
3592,2/3/2021,Mississippi,277322,6158,Symptoms of Anxiety Disorder,38.6
3593,2/3/2021,Mississippi,277322,6158,Symptoms of Anxiety Disorder or Depressive Disorder,43.3
3594,2/3/2021,Missouri,504315,7491,Symptoms of Depressive Disorder,29.3
3595,2/3/2021,Missouri,504315,7491,Symptoms of Anxiety Disorder,33.0
3596,2/3/2021,Missouri,504315,7491,Symptoms of Anxiety Disorder or Depressive Disorder,39.9
3597,2/3/2021,Montana,94890,1304,Symptoms of Depressive Disorder,23.4
3598,2/3/2021,Montana,94890,1304,Symptoms of Anxiety Disorder,25.0
3599,2/3/2021,Montana,94890,1304,Symptoms of Anxiety Disorder or Depressive Disorder,32.1
3600,2/3/2021,Nebraska,193128,2042,Symptoms of Depressive Disorder,26.0
3601,2/3/2021,Nebraska,193128,2042,Symptoms of Anxiety Disorder,30.7
3602,2/3/2021,Nebraska,193128,2042,Symptoms of Anxiety Disorder or Depressive Disorder,35.9
3603,2/3/2021,Nevada,280835,4376,Symptoms of Depressive Disorder,30.4
3604,2/3/2021,Nevada,280835,4376,Symptoms of Anxiety Disorder,39.0
3605,2/3/2021,Nevada,280835,4376,Symptoms of Anxiety Disorder or Depressive Disorder,44.0
3606,2/3/2021,New Hampshire,66721,1076,Symptoms of Depressive Disorder,19.6
3607,2/3/2021,New Hampshire,66721,1076,Symptoms of Anxiety Disorder,29.3
3608,2/3/2021,New Hampshire,66721,1076,Symptoms of Anxiety Disorder or Depressive Disorder,32.6
3609,2/3/2021,New Jersey,705807,21693,Symptoms of Depressive Disorder,24.3
3610,2/3/2021,New Jersey,705807,21693,Symptoms of Anxiety Disorder,34.3
3611,2/3/2021,New Jersey,705807,21693,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
3612,2/3/2021,New Mexico,175652,3340,Symptoms of Depressive Disorder,32.4
3613,2/3/2021,New Mexico,175652,3340,Symptoms of Anxiety Disorder,37.2
3614,2/3/2021,New Mexico,175652,3340,Symptoms of Anxiety Disorder or Depressive Disorder,42.9
3615,2/3/2021,New York,1444199,43687,Symptoms of Depressive Disorder,31.1
3616,2/3/2021,New York,1444199,43687,Symptoms of Anxiety Disorder,36.0
3617,2/3/2021,New York,1444199,43687,Symptoms of Anxiety Disorder or Depressive Disorder,41.8
3618,2/3/2021,North Carolina,779727,9625,Symptoms of Depressive Disorder,27.5
3619,2/3/2021,North Carolina,779727,9625,Symptoms of Anxiety Disorder,33.8
3620,2/3/2021,North Carolina,779727,9625,Symptoms of Anxiety Disorder or Depressive Disorder,38.9
3621,2/3/2021,North Dakota,97961,1447,Symptoms of Depressive Disorder,20.2
3622,2/3/2021,North Dakota,97961,1447,Symptoms of Anxiety Disorder,30.7
3623,2/3/2021,North Dakota,97961,1447,Symptoms of Anxiety Disorder or Depressive Disorder,35.5
3624,2/3/2021,Ohio,906727,11431,Symptoms of Depressive Disorder,25.7
3625,2/3/2021,Ohio,906727,11431,Symptoms of Anxiety Disorder,31.2
3626,2/3/2021,Ohio,906727,11431,Symptoms of Anxiety Disorder or Depressive Disorder,36.4
3627,2/3/2021,Oklahoma,394283,3654,Symptoms of Depressive Disorder,27.2
3628,2/3/2021,Oklahoma,394283,3654,Symptoms of Anxiety Disorder,33.1
3629,2/3/2021,Oklahoma,394283,3654,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3630,2/3/2021,Oregon,144605,2011,Symptoms of Depressive Disorder,31.0
3631,2/3/2021,Oregon,144605,2011,Symptoms of Anxiety Disorder,39.8
3632,2/3/2021,Oregon,144605,2011,Symptoms of Anxiety Disorder or Depressive Disorder,45.1
3633,2/3/2021,Pennsylvania,859345,22010,Symptoms of Depressive Disorder,26.5
3634,2/3/2021,Pennsylvania,859345,22010,Symptoms of Anxiety Disorder,29.7
3635,2/3/2021,Pennsylvania,859345,22010,Symptoms of Anxiety Disorder or Depressive Disorder,35.4
3636,2/3/2021,Rhode Island,116704,2198,Symptoms of Depressive Disorder,27.3
3637,2/3/2021,Rhode Island,116704,2198,Symptoms of Anxiety Disorder,31.3
3638,2/3/2021,Rhode Island,116704,2198,Symptoms of Anxiety Disorder or Depressive Disorder,38.1
3639,2/3/2021,South Carolina,450794,7394,Symptoms of Depressive Disorder,29.7
3640,2/3/2021,South Carolina,450794,7394,Symptoms of Anxiety Disorder,34.7
3641,2/3/2021,South Carolina,450794,7394,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
3642,2/3/2021,South Dakota,108639,1782,Symptoms of Depressive Disorder,21.9
3643,2/3/2021,South Dakota,108639,1782,Symptoms of Anxiety Disorder,29.6
3644,2/3/2021,South Dakota,108639,1782,Symptoms of Anxiety Disorder or Depressive Disorder,30.9
3645,2/3/2021,Tennessee,719332,9939,Symptoms of Depressive Disorder,30.7
3646,2/3/2021,Tennessee,719332,9939,Symptoms of Anxiety Disorder,35.5
3647,2/3/2021,Tennessee,719332,9939,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
3648,2/3/2021,Texas,2450705,38203,Symptoms of Depressive Disorder,28.2
3649,2/3/2021,Texas,2450705,38203,Symptoms of Anxiety Disorder,34.8
3650,2/3/2021,Texas,2450705,38203,Symptoms of Anxiety Disorder or Depressive Disorder,39.9
3651,2/3/2021,Utah,350000,1699,Symptoms of Depressive Disorder,28.7
3652,2/3/2021,Utah,350000,1699,Symptoms of Anxiety Disorder,35.6
3653,2/3/2021,Utah,350000,1699,Symptoms of Anxiety Disorder or Depressive Disorder,40.2
3654,2/3/2021,Vermont,12329,179,Symptoms of Depressive Disorder,27.2
3655,2/3/2021,Vermont,12329,179,Symptoms of Anxiety Disorder,36.0
3656,2/3/2021,Vermont,12329,179,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3657,2/3/2021,Virginia,513339,6575,Symptoms of Depressive Disorder,27.5
3658,2/3/2021,Virginia,513339,6575,Symptoms of Anxiety Disorder,33.3
3659,2/3/2021,Virginia,513339,6575,Symptoms of Anxiety Disorder or Depressive Disorder,38.7
3660,2/3/2021,Washington,320502,4466,Symptoms of Depressive Disorder,28.7
3661,2/3/2021,Washington,320502,4466,Symptoms of Anxiety Disorder,36.4
3662,2/3/2021,Washington,320502,4466,Symptoms of Anxiety Disorder or Depressive Disorder,40.9
3663,2/3/2021,West Virginia,122470,2058,Symptoms of Depressive Disorder,30.7
3664,2/3/2021,West Virginia,122470,2058,Symptoms of Anxiety Disorder,37.2
3665,2/3/2021,West Virginia,122470,2058,Symptoms of Anxiety Disorder or Depressive Disorder,41.8
3666,2/3/2021,Wisconsin,595756,6500,Symptoms of Depressive Disorder,25.8
3667,2/3/2021,Wisconsin,595756,6500,Symptoms of Anxiety Disorder,32.2
3668,2/3/2021,Wisconsin,595756,6500,Symptoms of Anxiety Disorder or Depressive Disorder,36.7
3669,2/3/2021,Wyoming,52288,624,Symptoms of Depressive Disorder,20.0
3670,2/3/2021,Wyoming,52288,624,Symptoms of Anxiety Disorder,25.1
3671,2/3/2021,Wyoming,52288,624,Symptoms of Anxiety Disorder or Depressive Disorder,29.2
3672,2/17/2021,Alabama,483167,9346,Symptoms of Depressive Disorder,27.6
3673,2/17/2021,Alabama,483167,9346,Symptoms of Anxiety Disorder,30.0
3674,2/17/2021,Alabama,483167,9346,Symptoms of Anxiety Disorder or Depressive Disorder,36.5
3675,2/17/2021,Alaska,56559,277,Symptoms of Depressive Disorder,22.0
3676,2/17/2021,Alaska,56559,277,Symptoms of Anxiety Disorder,31.9
3677,2/17/2021,Alaska,56559,277,Symptoms of Anxiety Disorder or Depressive Disorder,35.6
3678,2/17/2021,Arizona,801741,15084,Symptoms of Depressive Disorder,28.7
3679,2/17/2021,Arizona,801741,15084,Symptoms of Anxiety Disorder,31.6
3680,2/17/2021,Arizona,801741,15084,Symptoms of Anxiety Disorder or Depressive Disorder,38.9
3681,2/17/2021,Arkansas,314192,5313,Symptoms of Depressive Disorder,28.2
3682,2/17/2021,Arkansas,314192,5313,Symptoms of Anxiety Disorder,33.7
3683,2/17/2021,Arkansas,314192,5313,Symptoms of Anxiety Disorder or Depressive Disorder,39.7
3684,2/17/2021,California,3505490,47902,Symptoms of Depressive Disorder,29.5
3685,2/17/2021,California,3505490,47902,Symptoms of Anxiety Disorder,35.9
3686,2/17/2021,California,3505490,47902,Symptoms of Anxiety Disorder or Depressive Disorder,41.5
3687,2/17/2021,Colorado,418822,5945,Symptoms of Depressive Disorder,28.1
3688,2/17/2021,Colorado,418822,5945,Symptoms of Anxiety Disorder,31.8
3689,2/17/2021,Colorado,418822,5945,Symptoms of Anxiety Disorder or Depressive Disorder,37.6
3690,2/17/2021,Connecticut,271356,7476,Symptoms of Depressive Disorder,28.1
3691,2/17/2021,Connecticut,271356,7476,Symptoms of Anxiety Disorder,35.8
3692,2/17/2021,Connecticut,271356,7476,Symptoms of Anxiety Disorder or Depressive Disorder,40.6
3693,2/17/2021,Delaware,83581,1316,Symptoms of Depressive Disorder,21.6
3694,2/17/2021,Delaware,83581,1316,Symptoms of Anxiety Disorder,30.3
3695,2/17/2021,Delaware,83581,1316,Symptoms of Anxiety Disorder or Depressive Disorder,33.7
3696,2/17/2021,District of Columbia,39180,985,Symptoms of Depressive Disorder,21.3
3697,2/17/2021,District of Columbia,39180,985,Symptoms of Anxiety Disorder,34.5
3698,2/17/2021,District of Columbia,39180,985,Symptoms of Anxiety Disorder or Depressive Disorder,36.4
3699,2/17/2021,Florida,1844619,29310,Symptoms of Depressive Disorder,27.8
3700,2/17/2021,Florida,1844619,29310,Symptoms of Anxiety Disorder,32.2
3701,2/17/2021,Florida,1844619,29310,Symptoms of Anxiety Disorder or Depressive Disorder,38.5
3702,2/17/2021,Georgia,948719,15779,Symptoms of Depressive Disorder,28.3
3703,2/17/2021,Georgia,948719,15779,Symptoms of Anxiety Disorder,34.7
3704,2/17/2021,Georgia,948719,15779,Symptoms of Anxiety Disorder or Depressive Disorder,40.7
3705,2/17/2021,Hawaii,26846,424,Symptoms of Depressive Disorder,22.3
3706,2/17/2021,Hawaii,26846,424,Symptoms of Anxiety Disorder,31.9
3707,2/17/2021,Hawaii,26846,424,Symptoms of Anxiety Disorder or Depressive Disorder,34.6
3708,2/17/2021,Idaho,168503,1819,Symptoms of Depressive Disorder,24.1
3709,2/17/2021,Idaho,168503,1819,Symptoms of Anxiety Disorder,30.2
3710,2/17/2021,Idaho,168503,1819,Symptoms of Anxiety Disorder or Depressive Disorder,35.9
3711,2/17/2021,Illinois,1169747,22224,Symptoms of Depressive Disorder,27.4
3712,2/17/2021,Illinois,1169747,22224,Symptoms of Anxiety Disorder,34.2
3713,2/17/2021,Illinois,1169747,22224,Symptoms of Anxiety Disorder or Depressive Disorder,38.2
3714,2/17/2021,Indiana,654636,12250,Symptoms of Depressive Disorder,26.9
3715,2/17/2021,Indiana,654636,12250,Symptoms of Anxiety Disorder,33.9
3716,2/17/2021,Indiana,654636,12250,Symptoms of Anxiety Disorder or Depressive Disorder,38.8
3717,2/17/2021,Iowa,330906,5306,Symptoms of Depressive Disorder,25.3
3718,2/17/2021,Iowa,330906,5306,Symptoms of Anxiety Disorder,29.1
3719,2/17/2021,Iowa,330906,5306,Symptoms of Anxiety Disorder or Depressive Disorder,34.3
3720,2/17/2021,Kansas,291868,4521,Symptoms of Depressive Disorder,22.9
3721,2/17/2021,Kansas,291868,4521,Symptoms of Anxiety Disorder,27.6
3722,2/17/2021,Kansas,291868,4521,Symptoms of Anxiety Disorder or Depressive Disorder,31.5
3723,2/17/2021,Kentucky,395766,4511,Symptoms of Depressive Disorder,34.0
3724,2/17/2021,Kentucky,395766,4511,Symptoms of Anxiety Disorder,40.1
3725,2/17/2021,Kentucky,395766,4511,Symptoms of Anxiety Disorder or Depressive Disorder,45.9
3726,2/17/2021,Louisiana,421018,9391,Symptoms of Depressive Disorder,31.9
3727,2/17/2021,Louisiana,421018,9391,Symptoms of Anxiety Disorder,39.0
3728,2/17/2021,Louisiana,421018,9391,Symptoms of Anxiety Disorder or Depressive Disorder,42.5
3729,2/17/2021,Maine,42872,654,Symptoms of Depressive Disorder,25.9
3730,2/17/2021,Maine,42872,654,Symptoms of Anxiety Disorder,33.4
3731,2/17/2021,Maine,42872,654,Symptoms of Anxiety Disorder or Depressive Disorder,36.8
3732,2/17/2021,Maryland,373161,7630,Symptoms of Depressive Disorder,25.0
3733,2/17/2021,Maryland,373161,7630,Symptoms of Anxiety Disorder,32.3
3734,2/17/2021,Maryland,373161,7630,Symptoms of Anxiety Disorder or Depressive Disorder,36.8
3735,2/17/2021,Massachusetts,561936,15623,Symptoms of Depressive Disorder,29.3
3736,2/17/2021,Massachusetts,561936,15623,Symptoms of Anxiety Disorder,33.4
3737,2/17/2021,Massachusetts,561936,15623,Symptoms of Anxiety Disorder or Depressive Disorder,39.7
3738,2/17/2021,Michigan,632728,16151,Symptoms of Depressive Disorder,26.9
3739,2/17/2021,Michigan,632728,16151,Symptoms of Anxiety Disorder,32.7
3740,2/17/2021,Michigan,632728,16151,Symptoms of Anxiety Disorder or Depressive Disorder,38.3
3741,2/17/2021,Minnesota,475447,6458,Symptoms of Depressive Disorder,18.3
3742,2/17/2021,Minnesota,475447,6458,Symptoms of Anxiety Disorder,25.0
3743,2/17/2021,Minnesota,475447,6458,Symptoms of Anxiety Disorder or Depressive Disorder,27.8
3744,2/17/2021,Mississippi,289398,6524,Symptoms of Depressive Disorder,32.9
3745,2/17/2021,Mississippi,289398,6524,Symptoms of Anxiety Disorder,40.5
3746,2/17/2021,Mississippi,289398,6524,Symptoms of Anxiety Disorder or Depressive Disorder,45.8
3747,2/17/2021,Missouri,517798,7929,Symptoms of Depressive Disorder,27.2
3748,2/17/2021,Missouri,517798,7929,Symptoms of Anxiety Disorder,34.4
3749,2/17/2021,Missouri,517798,7929,Symptoms of Anxiety Disorder or Depressive Disorder,37.8
3750,2/17/2021,Montana,97995,1335,Symptoms of Depressive Disorder,23.5
3751,2/17/2021,Montana,97995,1335,Symptoms of Anxiety Disorder,25.2
3752,2/17/2021,Montana,97995,1335,Symptoms of Anxiety Disorder or Depressive Disorder,31.1
